timestamp,value
1782857033,1
1782857048,1
1782857063,1
1782857078,1
1782857093,1
1782857108,1
1782857123,1
1782857138,1
1782857153,1
1782857168,1
1782857183,1
1782857198,1
1782857213,1
1782857228,1
1782857243,1
1782857258,1
1782857273,1
1782857288,1
1782857303,1
1782857318,1
1782857333,1
1782857348,1
1782857363,1
1782857378,1
1782857393,1
1782857408,1
1782857423,1
1782857438,1
1782857453,1
1782857468,1
1782857483,1
1782857498,1
1782857513,1
